ExtractDate,ItemCount,ReturnCode,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,Longitude,Latitude,AddressLine1
17/08/2013,4378,Success,15444,05/00232/COM,Forward Steps,Hospitals/Childcare/Caring Premises,5,57 Northgate Road,Glasgow,G21 3QT,Pass,fhis_pass_en-GB,11/02/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.205269,55.894523,
17/08/2013,4378,Success,30363,09/00184/COM,Fountain Newsagent,Retailers - other,4613,527 Sauchiehall Street,Glasgow,G3 7PQ,Pass,fhis_pass_en-GB,12/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.273083,55.866048,
17/08/2013,4378,Success,106970,37520/0008/0/000,Four Hills Care Home,Hospitals/Childcare/Caring Premises,5,8 Hazlitt Street,Glasgow,G20 9NU,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,14/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.263083,55.889492,
17/08/2013,4378,Success,128900,59170/1577/0/000,Four Seasons,Takeaway/sandwich shop,7844,1577 Shettleston Road,Glasgow,G32 9AS,Pass,fhis_pass_en-GB,26/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.156764,55.851111,
17/08/2013,4378,Success,31317,09/00785/COM,Four Seasons Nursery,Hospitals/Childcare/Caring Premises,5,10 Elliot Place,Glasgow,G3 8EP,Pass,fhis_pass_en-GB,16/12/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.279434,55.860699,
17/08/2013,4378,Success,31282,09/00749/COM,Four Seasons Nursery At Spectrum,Hospitals/Childcare/Caring Premises,5,106 Waterloo Street,Glasgow,G2 7DN,Pass,fhis_pass_en-GB,23/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.264528,55.861038,
17/08/2013,4378,Success,83599,20530/0056/0/000,Foxley Bowling Club,Restaurant/Cafe/Canteen,1,56 Carmyle Avenue,Glasgow,G32 8HU,Pass,fhis_pass_en-GB,17/02/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.161018,55.836801,
17/08/2013,4378,Success,106074,36710/0107/0/000,Foxley House Residential Home,Hospitals/Childcare/Caring Premises,5,107 Hamilton Road,Glasgow,G32 9QN,Pass,fhis_pass_en-GB,07/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.152178,55.839814,
17/08/2013,4378,Success,48916,11/00519/COM,Framptons,Restaurant/Cafe/Canteen,1,1236 Maryhill Road,Glasgow,,Pass,fhis_pass_en-GB,14/01/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.28554381,55.88738381,
17/08/2013,4378,Success,129609,60470/0812/0/000,Frank Cross Butcher,Manufacturers/packers,7839,812 Springfield Road,Glasgow,G31 4HL,Pass,fhis_pass_en-GB,10/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.199903,55.84917,
17/08/2013,4378,Success,129597,60460/0004/0/000,Frankie And Benny's,Restaurant/Cafe/Canteen,1,5 Springfield Quay,Glasgow,G5 8NP,Pass,fhis_pass_en-GB,24/04/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.274804,55.855303,
17/08/2013,4378,Success,15001,05/00085/COM,Frankie And Benny's,Restaurant/Cafe/Canteen,1,705 Provan Walk,Glasgow,G34 9DY,Pass,fhis_pass_en-GB,13/10/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.138074,55.871218,
17/08/2013,4378,Success,23271,07/00677/COM,Frankie and Benny's,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,Pass,fhis_pass_en-GB,30/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.342073,55.822898,Unit 93
17/08/2013,4378,Success,26787,08/00473/COM,Frankies,Retailers - other,4613,1312 Gallowgate,Glasgow,G31 4DR,Pass,fhis_pass_en-GB,05/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.200546,55.85207,
17/08/2013,4378,Success,31355,09/00822/COM,Franks Fish,Retailers - other,4613,1300 Duke Street,Glasgow,G31 4EB,Pass,fhis_pass_en-GB,10/12/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.199841,55.853449,Unit 12
17/08/2013,4378,Success,74388,17140/0620/0/000,Frasers Bakers,Manufacturers/packers,7839,620 Boydstone Road,Glasgow,G46 8NF,Pass,fhis_pass_en-GB,27/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.321172,55.810532,
17/08/2013,4378,Success,126908,55990/0042/0/000,Fratelli Sarti,Restaurant/Cafe/Canteen,1,42 Renfield Street,Glasgow,G2 1NF,Pass,fhis_pass_en-GB,30/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.255482,55.862669,
17/08/2013,4378,Success,84036,20760/0019/0/000,Fred Paton Day Centre,Other catering premises,7841,19 Carrington Street,Glasgow,G4 9AJ,Pass,fhis_pass_en-GB,06/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.271722,55.871483,Day Centre
17/08/2013,4378,Success,118062,47390/0279/0/000,Freddies,Retailers - other,4613,279 Maryhill Road,Glasgow,G20 7YA,Pass,fhis_pass_en-GB,08/03/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.271257,55.875833,
17/08/2013,4378,Success,26586,08/00353/COM,Freddies 10 O'Clock Shop,Retailers - other,4613,839 Anniesland Road,Glasgow,G14 0YB,Improvement Required,fhis_improvement_required_en-GB,07/06/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.361567,55.883974,
17/08/2013,4378,Success,104717,35770/2139/0/000,Freddie's Food Club,Takeaway/sandwich shop,7844,2139 Great Western Road,Glasgow,G13 2XX,Improvement Required,fhis_improvement_required_en-GB,09/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.348187,55.899392,
17/08/2013,4378,Success,95619,28620/0378/0/000,Freddie's Newsagent,Retailers - other,4613,378 Duke Street,Glasgow,G31 1RE,Improvement Required,fhis_improvement_required_en-GB,21/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.219235,55.858169,
17/08/2013,4378,Success,83602,20530/0152/0/000,Freddie's Newsagents,Retailers - other,4613,152 Carmyle Avenue,Glasgow,G32 8DP,Pass,fhis_pass_en-GB,14/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.158758,55.830594,
17/08/2013,4378,Success,84795,21080/0035/0/000,Fresh Fields,Retailers - other,4613,35 Castlemilk Arcade,Glasgow,G45 9AA,Pass,fhis_pass_en-GB,16/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.235119,55.806689,
17/08/2013,4378,Success,19198,06/00394/COM,Fresh 'N' Less,Retailers - other,4613,13 Town Centre,Glasgow,G34 9DT,Improvement Required,fhis_improvement_required_en-GB,23/02/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.122294,55.868517,Unit 18
17/08/2013,4378,Success,19464,06/00530/COM,Freshlink Foods (Canteen),Restaurant/Cafe/Canteen,1,3 Old Shettleston Road,Glasgow,G32 7EY,Pass,fhis_pass_en-GB,23/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.178759,55.85359,
17/08/2013,4378,Success,562681,13/00520/COM,Friar Tuck,Takeaway/sandwich shop,7844,476 Keppochhill Road,Glasgow,G21 1JE,Awaiting Inspection,fhis_awaiting_inspection_en-GB,20/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.24867,55.876985,
17/08/2013,4378,Success,104345,35510/1215/0/000,Friendly Store,Retailers - other,4613,1215 Govan Road,Glasgow,G51 4PL,Improvement Required,fhis_improvement_required_en-GB,31/10/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.334001,55.864296,
17/08/2013,4378,Success,95678,28650/0152/0/000,Friendly Stores,Retailers - other,4613,152 Dumbarton Road,Glasgow,G11 6XE,Pass,fhis_pass_en-GB,03/11/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.29999,55.870769,
17/08/2013,4378,Success,27017,08/00812/COM,Fruit Junction,Retailers - other,4613,265 Allison Street,Glasgow,G42 8HB,Pass,fhis_pass_en-GB,08/11/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.259097,55.835748,
17/08/2013,4378,Success,49053,11/00838/COM,Fruits And Fillings,Takeaway/sandwich shop,7844,1272 Shettleston Road,Glasgow,G32 7YR,Pass,fhis_pass_en-GB,08/09/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.164208,55.851367,
17/08/2013,4378,Success,507930,13/00144/COM,Fudge Shop,Mobile caterer,7846,187 Bogmoor Road,Glasgow,G51 4TH,Awaiting Inspection,fhis_awaiting_inspection_en-GB,06/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.348319,55.863727,
17/08/2013,4378,Success,74897,17370/0016/0/000,Fudges Newsagent,Retailers - other,4613,16 Braidcraft Terrace,Glasgow,G53 5EB,Improvement Required,fhis_improvement_required_en-GB,13/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.339067,55.831323,
17/08/2013,4378,Success,22677,07/00269/COM,Fuel Juice Bar,Takeaway/sandwich shop,7844,220 Buchanan Street,Glasgow,,Pass,fhis_pass_en-GB,14/12/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.252946,55.863781,
17/08/2013,4378,Success,31061,09/00426/COM,Fuel Juice Bar,Takeaway/sandwich shop,7844,763 Barrhead Road,Glasgow,G53 6AG,Pass,fhis_pass_en-GB,24/01/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.342073,55.822898,K3
17/08/2013,4378,Success,511114,12/00717/COM,Fullarton Grill,Takeaway/sandwich shop,7844,1240 Tollcross Road,Glasgow,G32 8HH,Pass,fhis_pass_en-GB,03/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.1644,55.842187,
17/08/2013,4378,Success,427403,12/00584/COM,Fullarton Halls-Tollcross Masonic Lodge,Restaurant/Cafe/Canteen,1,25 Causewayside Street,Glasgow,G32 8LT,Pass,fhis_pass_en-GB,12/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.16974,55.84257,
17/08/2013,4378,Success,14426,05/00001/COM,Fulton Lodge,Hospitals/Childcare/Caring Premises,5,68 Abbeycraig Road,Glasgow,G34 0DN,Pass,fhis_pass_en-GB,05/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.093941,55.870611,
17/08/2013,4378,Success,30805,09/00280/COM,Fung Tai,Takeaway/sandwich shop,7844,151 Great Western Road,Glasgow,G4 9AW,Improvement Required,fhis_improvement_required_en-GB,25/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.272432,55.872144,
17/08/2013,4378,Success,114661,43790/0088/0/000,G A Low and Son,Manufacturers/packers,7839,88 Langlands Road,Glasgow,G51 3BQ,Pass,fhis_pass_en-GB,04/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.315544,55.86273,
17/08/2013,4378,Success,124690,53150/2097/0/000,G and A McHarg Bakers,Retailers - other,4613,2097 Paisley Road West,Glasgow,G52 3JH,Improvement Required,fhis_improvement_required_en-GB,20/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.353494,55.845706,
17/08/2013,4378,Success,25116,08/00046/COM,G and A McHarg Bakers,Restaurant/Cafe/Canteen,1,1493 Paisley Road West,Glasgow,G52 1SH,Improvement Required,fhis_improvement_required_en-GB,20/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.332153,55.846275,
17/08/2013,4378,Success,118089,47390/1901/0/000,G C Blackadder and Son,Manufacturers/packers,7839,1901 Maryhill Road,Glasgow,G20 0BY,Pass,fhis_pass_en-GB,05/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.299217,55.896093,
17/08/2013,4378,Success,53589,12070/1105/0/000,G G Brothers,Retailers - other,4613,1105 Argyle Street,Glasgow,G3 8ND,Pass,fhis_pass_en-GB,02/07/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.283834,55.86433,
17/08/2013,4378,Success,95717,28650/1574/0/000,G H Davidson,Retailers - other,4613,1574 Dumbarton Road,Glasgow,G14 9DB,Pass,fhis_pass_en-GB,28/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.352911,55.880194,
17/08/2013,4378,Success,95730,28650/2344/0/000,G H Davidson,Retailers - other,4613,2344 Dumbarton Road,Glasgow,G14 0JX,Pass,fhis_pass_en-GB,27/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.377544,55.887945,
17/08/2013,4378,Success,45253,10980/0334/0/000,G W S Wilson Butchers,Manufacturers/packers,7839,334 Allison Street,Glasgow,G42 8HN,Pass,fhis_pass_en-GB,22/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.257218,55.835028,
17/08/2013,4378,Success,31076,09/00438/COM,G101,Retailers - other,4613,30 Lochdochart Road,Glasgow,G34 0PU,Improvement Required,fhis_improvement_required_en-GB,22/11/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.101815,55.86459,
17/08/2013,4378,Success,102013,33620/0429/0/000,G101,Retailers - other,4613,429 Gartloch Road,Glasgow,G33 3TH,Improvement Required,fhis_improvement_required_en-GB,16/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.16593,55.872843,
17/08/2013,4378,Success,127788,57350/1226/0/000,G101,Retailers - other,4613,1226 Royston Road,Glasgow,G33 1EX,Pass,fhis_pass_en-GB,21/11/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.193152,55.878212,
17/08/2013,4378,Success,193937,12/00037/COM,G101 Convenience Store,Retailers - other,4613,20 Gleddoch Road,Glasgow,G52 4BD,Awaiting Inspection,fhis_awaiting_inspection_en-GB,19/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.374175,55.851897,
17/08/2013,4378,Success,44671,10830/0592/0/000,G101 Off Sales,Retailers - other,4613,592 Alexandra Parade,Glasgow,G31 3BS,Pass,fhis_pass_en-GB,10/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.213537,55.863062,
17/08/2013,4378,Success,124684,53150/1840/0/000,G101 Off Sales,Retailers - other,4613,1840 Paisley Road West,Glasgow,G52 3TW,Pass,fhis_pass_en-GB,29/07/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.344325,55.84572,
17/08/2013,4378,Success,115745,44930/0065/0/000,G101 Off Sales,Retailers - other,4613,65 Liddesdale Square,Glasgow,G22 7BT,Pass,fhis_pass_en-GB,21/02/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.239978,55.897886,
17/08/2013,4378,Success,193922,46010/1397/0/000,G101 Off Sales,Retailers - other,4613,1397 London Road,Glasgow,G31 4PF,Pass,fhis_pass_en-GB,21/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.197033,55.846444,
17/08/2013,4378,Success,101965,33580/0079/0/000,G101 Off Sales,Retailers - other,4613,79 Gartcraig Road,Glasgow,G33 2NW,Pass,fhis_pass_en-GB,08/02/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.1836,55.86526,
17/08/2013,4378,Success,95623,28620/0446/0/000,G101 Off Sales,Retailers - other,4613,446 Duke Street,Glasgow,G31 1QL,Pass,fhis_pass_en-GB,20/07/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.216093,55.85828,
17/08/2013,4378,Success,91519,25330/0170/0/000,G101 Off Sales,Retailers - other,4613,170 Crossloan Road,Glasgow,,Pass,fhis_pass_en-GB,24/09/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.32227407,55.85990105,
17/08/2013,4378,Success,406817,46550/0052/0/000,G101 Off Sales Ltd,Retailers - other,4613,52 Lyoncross Road,Glasgow,G53 5UW,Pass,fhis_pass_en-GB,17/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.354318,55.837152,
17/08/2013,4378,Success,25319,08/00069/COM,"G5 Fruit, Wholefoods and Deli",Restaurant/Cafe/Canteen,1,158 Crown Street,Glasgow,G5 9XD,Pass,fhis_pass_en-GB,03/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.25077,55.849184,
17/08/2013,4378,Success,127413,56690/0070/0/000,Gadburn Special School,School/college/university,7845,70 Rockfield Road,Glasgow,G21 3DZ,Pass,fhis_pass_en-GB,31/10/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.202139,55.88898,
17/08/2013,4378,Success,90072,24380/0030/0/000,Gala / Coral Bingo Hall,Restaurant/Cafe/Canteen,1,30 Craigmont Drive,Glasgow,G20 9BS,Pass,fhis_pass_en-GB,15/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.285299,55.888713,
17/08/2013,4378,Success,106810,37360/0167/0/000,Gala Bingo,Restaurant/Cafe/Canteen,1,167 Hawthorn Street,Glasgow,G22 6DB,Pass,fhis_pass_en-GB,27/04/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.250754,55.88757,
17/08/2013,4378,Success,360756,08/00800/COM,Gala Bingo,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,,Pass,fhis_pass_en-GB,30/04/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,,,Unit 42
17/08/2013,4378,Success,128382,58270/0528/0/000,Gala Casino,Restaurant/Cafe/Canteen,1,528 Sauchiehall Street,Glasgow,G2 3LW,Pass,fhis_pass_en-GB,15/10/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.268862,55.866296,
17/08/2013,4378,Success,10855,04/00339/COM,Gala Casino Merchant City,Restaurant/Cafe/Canteen,1,18 Glassford Street,Glasgow,G1 1UL,Pass,fhis_pass_en-GB,09/12/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.248704,55.857949,
17/08/2013,4378,Success,77301,18130/0061/0/000,Gala Princes Casino,Restaurant/Cafe/Canteen,1,61 Broomielaw,Glasgow,G1 4RJ,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,10/03/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.26063,55.856373,
17/08/2013,4378,Success,571739,13/00614/COM,Gala Princes Casino,Restaurant/Cafe/Canteen,1,528 Sauchiehall Street,Glasgow,G2 3LW,Awaiting Inspection,fhis_awaiting_inspection_en-GB,24/07/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.268862,55.866296,
17/08/2013,4378,Success,571741,13/00617/COM,Gala Riverboat Casino,Restaurant/Cafe/Canteen,1,61 Broomielaw,Glasgow,G1 4RJ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,24/07/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.26063,55.856373,
17/08/2013,4378,Success,128566,58620/0001/3/001,Gallery Bistro,Restaurant/Cafe/Canteen,1,1 Scottish Exhibition Centre,Glasgow,G3 8YW,Pass,fhis_pass_en-GB,01/09/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.288154,55.86087,Unit 1
17/08/2013,4378,Success,126272,55170/0111/0/000,Gallery Of Modern Art Cafe,Restaurant/Cafe/Canteen,1,111 Queen Street,Glasgow,G1 3AH,Pass,fhis_pass_en-GB,25/08/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.252504,55.859812,
17/08/2013,4378,Success,33342,10/00039/COM,Gallus,Pub/bar/nightclub,7843,80 Dumbarton Road,Glasgow,G11 6NX,Pass,fhis_pass_en-GB,18/08/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.297868,55.870297,
17/08/2013,4378,Success,133324,65920/0225/A/000,Gamba,Restaurant/Cafe/Canteen,1,225 West George Street,Glasgow,G2 4TY,Pass,fhis_pass_en-GB,01/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.260929,55.862632,
17/08/2013,4378,Success,104688,35770/0327/0/000,Gambrino Pizzeria,Restaurant/Cafe/Canteen,1,327 Great Western Road,Glasgow,G4 9HS,Pass,fhis_pass_en-GB,18/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.276506,55.873471,
17/08/2013,4378,Success,49102,11/00964/COM,Gandolfi Fish,Restaurant/Cafe/Canteen,1,86 Albion Street,Glasgow,G1 1NY,Pass,fhis_pass_en-GB,23/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.243579,55.858573,
17/08/2013,4378,Success,34173,10/00096/COM,Garden Fresh Exotics Ltd,Retailers - other,4613,30 Park Road,Glasgow,G4 9JG,Improvement Required,fhis_improvement_required_en-GB,19/10/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.278703,55.873853,
17/08/2013,4378,Success,126984,56020/0221/0/000,Garnetbank Primary School,School/college/university,7845,221 Renfrew Street,Glasgow,G3 6TX,Pass,fhis_pass_en-GB,20/09/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.266089,55.866716,
17/08/2013,4378,Success,92598,26140/0035/0/000,Garnethill Stores,Retailers - other,4613,35 Dalhousie Street,Glasgow,G3 6PW,Improvement Required,fhis_improvement_required_en-GB,24/02/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.262885,55.867135,
17/08/2013,4378,Success,568579,13/00578/COM,Garngad Butchers,Manufacturers/packers,7839,144 Royston Road,Glasgow,G21 2PA,Awaiting Inspection,fhis_awaiting_inspection_en-GB,11/07/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.227098,55.869918,
17/08/2013,4378,Success,127782,57350/0126/0/000,Garngad Newsagents,Retailers - other,4613,126 Royston Road,Glasgow,G21 2PA,Pass,fhis_pass_en-GB,13/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.227098,55.869918,
17/08/2013,4378,Success,127783,57350/0132/0/000,Garngads,Takeaway/sandwich shop,7844,132 Royston Road,Glasgow,G21 2PA,Improvement Required,fhis_improvement_required_en-GB,22/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.227098,55.869918,
17/08/2013,4378,Success,94405,27590/0030/0/000,Garrowhill Bowling Club,Restaurant/Cafe/Canteen,1,30 Douglas Drive,Glasgow,G69 6NJ,Pass,fhis_pass_en-GB,08/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.126677,55.85221,
17/08/2013,4378,Success,22700,07/00275/COM,Garrowhill Primary School,School/college/university,7845,139 Springhill Road,Glasgow,G69 6PP,Pass,fhis_pass_en-GB,23/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.122737,55.85466,
17/08/2013,4378,Success,131594,63110/0056/0/000,Garrowhill Supermarket,Retailers - other,4613,56 Thornbridge Road,Glasgow,G69 6RR,Improvement Required,fhis_improvement_required_en-GB,08/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.118829,55.853909,
